string	IncubatorObjInfo[].string	IncubatorObjInfo[].int	IncubatorObjInfo[].string	IncubatorObjInfo[].int[]	IncubatorObjInfo[].int[]	IncubatorObjInfo[].int[]	IncubatorObjInfo[].bool	IncubatorObjInfo[].bool	IncubatorObjInfo[].string	IncubatorObjInfo[].int	IncubatorObjInfo[].string	IncubatorObjInfo[].int[]	IncubatorObjInfo[].int[]	IncubatorObjInfo[].int[]	IncubatorObjInfo[].bool	IncubatorObjInfo[].bool	IncubatorObjInfo[].string	IncubatorObjInfo[].int	IncubatorObjInfo[].string	IncubatorObjInfo[].int[]	IncubatorObjInfo[].int[]	IncubatorObjInfo[].int[]	IncubatorObjInfo[].bool	IncubatorObjInfo[].bool	IncubatorObjInfo[].string	IncubatorObjInfo[].int	IncubatorObjInfo[].string	IncubatorObjInfo[].int[]	IncubatorObjInfo[].int[]	IncubatorObjInfo[].int[]	IncubatorObjInfo[].bool	IncubatorObjInfo[].bool	IncubatorObjInfo[].string	IncubatorObjInfo[].int	IncubatorObjInfo[].string	IncubatorObjInfo[].int[]	IncubatorObjInfo[].int[]	IncubatorObjInfo[].int[]	IncubatorObjInfo[].bool	IncubatorObjInfo[].bool	IncubatorObjInfo[].string	IncubatorObjInfo[].int	IncubatorObjInfo[].string	IncubatorObjInfo[].int[]	IncubatorObjInfo[].int[]	IncubatorObjInfo[].int[]	IncubatorObjInfo[].bool	IncubatorObjInfo[].bool
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x12_z1.unity	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	1,1	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	1	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	0	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x12_z2.unity	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	0,0	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	2	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	1	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x12_z3.unity	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	1,1	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	1	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	0	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k_Stronghold/Marshmack_Streaming_Stronghold_Logic_x12_z4.unity																																																
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x12_z5.unity	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	1,1	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	2	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	0	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x12_z6.unity	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	0,0	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	1	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	1	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x12_z7.unity	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	1,1	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	2	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	0	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x12_z8.unity	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	0,0	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True																	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	1	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x12_z9.unity	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	1,1	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	2	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	0	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x12_z10.unity	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	0,0	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	1	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	1	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x12_z11.unity	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	1,1	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	2	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	0	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x12_z12.unity	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	0,0	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	1	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	1	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x12_z13.unity	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	1,1	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	2	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	0	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k_Stronghold/Marshmack_Streaming_Stronghold_Logic_x12_z14.unity	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	0,0	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	1	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	1	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x12_z15.unity	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	1,1	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	2	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	0	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x13_z0.unity	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	0,0	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	1	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	1	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x13_z1.unity	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	1,1	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	2	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	0	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x13_z2.unity	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	0,0	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	1	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	1	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x13_z3.unity	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	1,1	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	2	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	0	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x13_z4.unity	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	0,0	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	1	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	1	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x13_z5.unity	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	1,1	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	2	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	0	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x13_z6.unity	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	0,0	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	1	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	1	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x13_z7.unity	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	1,1	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	2	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	0	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x13_z8.unity	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	0,0	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	1	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	1	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x13_z9.unity	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	1,1	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	2	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	0	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k/Marshmack_Streaming_Logic_x13_z10.unity	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	0,0	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	1	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	1	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k_Stronghold/Marshmack_Streaming_Stronghold_Logic_x13_z11.unity	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	1,1	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	2	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	0	-1	-1	True	True
Marshmack_Art_Streaming/Map_NewWorld_Marshmack_16k_Stronghold/Marshmack_Streaming_Stronghold_Logic_x13_z12.unity	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Equip.prefab	1	-1	-1	True	True	Npc	42	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc.prefab	0,0	900,-1	0,-1	True	True	Doodad	700210	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Money.prefab	2	-1	-1	True	True	Doodad	111010128	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_Archives.prefab	2,2	900,-1	0,-1	True	True	Npc	120	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_tank.prefab	1	-1	-1	True	True	Npc	56	Assets/Art/SceneModels/WhiteBox_Art/Doodads/Prefab/Marshmack_EliteNpc_Air.prefab	1	-1	-1	True	True
